LAUS,State_FIPS,County_FIPS,County_Name_State,Year,,Labor_Force,Employed,Unemployed,Unemployment_Rate
CN4718500000000,47,185,"White County, TN",2015,,"11,395     ","10,705     ",690     ,6.1     
CN4718700000000,47,187,"Williamson County, TN",2015,,"107,404     ","103,103     ","4,301     ",4.0     
CN4718900000000,47,189,"Wilson County, TN",2015,,"64,515     ","61,562     ","2,953     ",4.6     
CN4800100000000,48,001,"Anderson County, TX",2015,,"22,826     ","21,930     ",896     ,3.9     
CN4800300000000,48,003,"Andrews County, TX",2015,,"9,293     ","8,970     ",323     ,3.5     
CN4800500000000,48,005,"Angelina County, TX",2015,,"37,364     ","35,278     ","2,086     ",5.6     
CN4800700000000,48,007,"Aransas County, TX",2015,,"10,051     ","9,543     ",508     ,5.1     
CN4800900000000,48,009,"Archer County, TX",2015,,"4,119     ","3,937     ",182     ,4.4     
CN4801100000000,48,011,"Armstrong County, TX",2015,,975     ,949     ,26     ,2.7     
CN4801300000000,48,013,"Atascosa County, TX",2015,,"20,520     ","19,544     ",976     ,4.8     
CN4801500000000,48,015,"Austin County, TX",2015,,"14,030     ","13,386     ",644     ,4.6     
CN4801700000000,48,017,"Bailey County, TX",2015,,"2,798     ","2,678     ",120     ,4.3     
CN4801900000000,48,019,"Bandera County, TX",2015,,"9,171     ","8,807     ",364     ,4.0     
CN4802100000000,48,021,"Bastrop County, TX",2015,,"37,507     ","36,053     ","1,454     ",3.9     
CN4802300000000,48,023,"Baylor County, TX",2015,,"1,625     ","1,568     ",57     ,3.5     
CN4802500000000,48,025,"Bee County, TX",2015,,"10,373     ","9,732     ",641     ,6.2     
CN4802700000000,48,027,"Bell County, TX",2015,,"136,155     ","129,832     ","6,323     ",4.6     
CN4802900000000,48,029,"Bexar County, TX",2015,,"878,118     ","844,697     ","33,421     ",3.8     
CN4803100000000,48,031,"Blanco County, TX",2015,,"5,763     ","5,583     ",180     ,3.1     
CN4803300000000,48,033,"Borden County, TX",2015,,412     ,400     ,12     ,2.9     
CN4803500000000,48,035,"Bosque County, TX",2015,,"8,053     ","7,692     ",361     ,4.5     
CN4803700000000,48,037,"Bowie County, TX",2015,,"39,120     ","37,244     ","1,876     ",4.8     
CN4803900000000,48,039,"Brazoria County, TX",2015,,"166,911     ","159,285     ","7,626     ",4.6     
CN4804100000000,48,041,"Brazos County, TX",2015,,"108,516     ","104,924     ","3,592     ",3.3     
CN4804300000000,48,043,"Brewster County, TX",2015,,"3,907     ","3,753     ",154     ,3.9     
CN4804500000000,48,045,"Briscoe County, TX",2015,,594     ,571     ,23     ,3.9     
CN4804700000000,48,047,"Brooks County, TX",2015,,"2,601     ","2,343     ",258     ,9.9     
CN4804900000000,48,049,"Brown County, TX",2015,,"15,880     ","15,195     ",685     ,4.3     
CN4805100000000,48,051,"Burleson County, TX",2015,,"7,751     ","7,414     ",337     ,4.3     
CN4805300000000,48,053,"Burnet County, TX",2015,,"21,159     ","20,389     ",770     ,3.6     
CN4805500000000,48,055,"Caldwell County, TX",2015,,"17,410     ","16,655     ",755     ,4.3     
CN4805700000000,48,057,"Calhoun County, TX",2015,,"11,319     ","10,868     ",451     ,4.0     
CN4805900000000,48,059,"Callahan County, TX",2015,,"5,727     ","5,483     ",244     ,4.3     
CN4806100000000,48,061,"Cameron County, TX",2015,,"162,940     ","151,358     ","11,582     ",7.1     
CN4806300000000,48,063,"Camp County, TX",2015,,"5,089     ","4,777     ",312     ,6.1     
CN4806500000000,48,065,"Carson County, TX",2015,,"3,066     ","2,968     ",98     ,3.2     
CN4806700000000,48,067,"Cass County, TX",2015,,"12,157     ","11,333     ",824     ,6.8     
CN4806900000000,48,069,"Castro County, TX",2015,,"3,613     ","3,491     ",122     ,3.4     
CN4807100000000,48,071,"Chambers County, TX",2015,,"17,792     ","16,844     ",948     ,5.3     
CN4807300000000,48,073,"Cherokee County, TX",2015,,"20,881     ","19,804     ","1,077     ",5.2     
CN4807500000000,48,075,"Childress County, TX",2015,,"2,866     ","2,777     ",89     ,3.1     
CN4807700000000,48,077,"Clay County, TX",2015,,"4,908     ","4,693     ",215     ,4.4     
CN4807900000000,48,079,"Cochran County, TX",2015,,"1,316     ","1,249     ",67     ,5.1     
CN4808100000000,48,081,"Coke County, TX",2015,,"1,396     ","1,340     ",56     ,4.0     
CN4808300000000,48,083,"Coleman County, TX",2015,,"3,048     ","2,879     ",169     ,5.5     
CN4808500000000,48,085,"Collin County, TX",2015,,"488,234     ","470,529     ","17,705     ",3.6     
CN4808700000000,48,087,"Collingsworth County, TX",2015,,"1,270     ","1,223     ",47     ,3.7     
CN4808900000000,48,089,"Colorado County, TX",2015,,"9,899     ","9,509     ",390     ,3.9     
CN4809100000000,48,091,"Comal County, TX",2015,,"61,841     ","59,574     ","2,267     ",3.7     
CN4809300000000,48,093,"Comanche County, TX",2015,,"5,354     ","5,127     ",227     ,4.2     
CN4809500000000,48,095,"Concho County, TX",2015,,"1,373     ","1,328     ",45     ,3.3     
CN4809700000000,48,097,"Cooke County, TX",2015,,"19,752     ","19,024     ",728     ,3.7     
CN4809900000000,48,099,"Coryell County, TX",2015,,"24,484     ","23,318     ","1,166     ",4.8     
CN4810100000000,48,101,"Cottle County, TX",2015,,545     ,506     ,39     ,7.2     
CN4810300000000,48,103,"Crane County, TX",2015,,"1,835     ","1,730     ",105     ,5.7     
CN4810500000000,48,105,"Crockett County, TX",2015,,"1,899     ","1,785     ",114     ,6.0     
CN4810700000000,48,107,"Crosby County, TX",2015,,"2,645     ","2,531     ",114     ,4.3     
CN4810900000000,48,109,"Culberson County, TX",2015,,"1,039     ",996     ,43     ,4.1     
CN4811100000000,48,111,"Dallam County, TX",2015,,"4,004     ","3,917     ",87     ,2.2     
CN4811300000000,48,113,"Dallas County, TX",2015,,"1,261,721     ","1,207,803     ","53,918     ",4.3     
CN4811500000000,48,115,"Dawson County, TX",2015,,"4,769     ","4,553     ",216     ,4.5     
CN4811700000000,48,117,"Deaf Smith County, TX",2015,,"8,787     ","8,511     ",276     ,3.1     
CN4811900000000,48,119,"Delta County, TX",2015,,"2,592     ","2,474     ",118     ,4.6     
CN4812100000000,48,121,"Denton County, TX",2015,,"428,166     ","412,960     ","15,206     ",3.6     
CN4812300000000,48,123,"DeWitt County, TX",2015,,"10,045     ","9,645     ",400     ,4.0     
CN4812500000000,48,125,"Dickens County, TX",2015,,702     ,670     ,32     ,4.6     
CN4812700000000,48,127,"Dimmit County, TX",2015,,"7,156     ","6,825     ",331     ,4.6     
CN4812900000000,48,129,"Donley County, TX",2015,,"1,592     ","1,526     ",66     ,4.1     
CN4813100000000,48,131,"Duval County, TX",2015,,"5,234     ","4,811     ",423     ,8.1     
CN4813300000000,48,133,"Eastland County, TX",2015,,"8,031     ","7,652     ",379     ,4.7     
CN4813500000000,48,135,"Ector County, TX",2015,,"79,709     ","76,012     ","3,697     ",4.6     
CN4813700000000,48,137,"Edwards County, TX",2015,,864     ,824     ,40     ,4.6     
CN4813900000000,48,139,"Ellis County, TX",2015,,"80,881     ","77,700     ","3,181     ",3.9     
CN4814100000000,48,141,"El Paso County, TX",2015,,"341,302     ","323,688     ","17,614     ",5.2     
CN4814300000000,48,143,"Erath County, TX",2015,,"20,145     ","19,355     ",790     ,3.9     
CN4814500000000,48,145,"Falls County, TX",2015,,"6,449     ","6,176     ",273     ,4.2     
CN4814700000000,48,147,"Fannin County, TX",2015,,"15,362     ","14,733     ",629     ,4.1     
CN4814900000000,48,149,"Fayette County, TX",2015,,"12,764     ","12,341     ",423     ,3.3     
CN4815100000000,48,151,"Fisher County, TX",2015,,"1,799     ","1,730     ",69     ,3.8     
CN4815300000000,48,153,"Floyd County, TX",2015,,"2,743     ","2,591     ",152     ,5.5     
CN4815500000000,48,155,"Foard County, TX",2015,,550     ,528     ,22     ,4.0     
CN4815700000000,48,157,"Fort Bend County, TX",2015,,"355,573     ","340,441     ","15,132     ",4.3     
CN4815900000000,48,159,"Franklin County, TX",2015,,"4,553     ","4,331     ",222     ,4.9     
CN4816100000000,48,161,"Freestone County, TX",2015,,"7,405     ","7,004     ",401     ,5.4     
CN4816300000000,48,163,"Frio County, TX",2015,,"9,795     ","9,420     ",375     ,3.8     
CN4816500000000,48,165,"Gaines County, TX",2015,,"9,398     ","9,094     ",304     ,3.2     
CN4816700000000,48,167,"Galveston County, TX",2015,,"157,808     ","149,954     ","7,854     ",5.0     
CN4816900000000,48,169,"Garza County, TX",2015,,"2,129     ","2,051     ",78     ,3.7     
CN4817100000000,48,171,"Gillespie County, TX",2015,,"12,633     ","12,270     ",363     ,2.9     
CN4817300000000,48,173,"Glasscock County, TX",2015,,821     ,798     ,23     ,2.8     
CN4817500000000,48,175,"Goliad County, TX",2015,,"3,445     ","3,292     ",153     ,4.4     
CN4817700000000,48,177,"Gonzales County, TX",2015,,"9,691     ","9,336     ",355     ,3.7     
CN4817900000000,48,179,"Gray County, TX",2015,,"9,268     ","8,748     ",520     ,5.6     
CN4818100000000,48,181,"Grayson County, TX",2015,,"59,944     ","57,533     ","2,411     ",4.0     
CN4818300000000,48,183,"Gregg County, TX",2015,,"59,229     ","56,301     ","2,928     ",4.9     
CN4818500000000,48,185,"Grimes County, TX",2015,,"11,502     ","10,891     ",611     ,5.3     
CN4818700000000,48,187,"Guadalupe County, TX",2015,,"72,882     ","70,313     ","2,569     ",3.5     
CN4818900000000,48,189,"Hale County, TX",2015,,"12,875     ","12,059     ",816     ,6.3     
CN4819100000000,48,191,"Hall County, TX",2015,,"1,202     ","1,138     ",64     ,5.3     
CN4819300000000,48,193,"Hamilton County, TX",2015,,"3,480     ","3,318     ",162     ,4.7     
CN4819500000000,48,195,"Hansford County, TX",2015,,"3,109     ","3,017     ",92     ,3.0     
CN4819700000000,48,197,"Hardeman County, TX",2015,,"1,619     ","1,540     ",79     ,4.9     
CN4819900000000,48,199,"Hardin County, TX",2015,,"24,968     ","23,562     ","1,406     ",5.6     
CN4820100000000,48,201,"Harris County, TX",2015,,"2,232,553     ","2,129,050     ","103,503     ",4.6     
CN4820300000000,48,203,"Harrison County, TX",2015,,"31,176     ","29,551     ","1,625     ",5.2     
CN4820500000000,48,205,"Hartley County, TX",2015,,"3,002     ","2,938     ",64     ,2.1     
CN4820700000000,48,207,"Haskell County, TX",2015,,"2,580     ","2,490     ",90     ,3.5     
CN4820900000000,48,209,"Hays County, TX",2015,,"98,383     ","95,015     ","3,368     ",3.4     
CN4821100000000,48,211,"Hemphill County, TX",2015,,"2,299     ","2,227     ",72     ,3.1     
CN4821300000000,48,213,"Henderson County, TX",2015,,"34,339     ","32,673     ","1,666     ",4.9     
CN4821500000000,48,215,"Hidalgo County, TX",2015,,"330,600     ","304,446     ","26,154     ",7.9     
CN4821700000000,48,217,"Hill County, TX",2015,,"15,603     ","14,894     ",709     ,4.5     
CN4821900000000,48,219,"Hockley County, TX",2015,,"11,709     ","11,223     ",486     ,4.2     
CN4822100000000,48,221,"Hood County, TX",2015,,"24,516     ","23,411     ","1,105     ",4.5     
CN4822300000000,48,223,"Hopkins County, TX",2015,,"16,999     ","16,285     ",714     ,4.2     
CN4822500000000,48,225,"Houston County, TX",2015,,"9,929     ","9,487     ",442     ,4.5     
CN4822700000000,48,227,"Howard County, TX",2015,,"13,345     ","12,731     ",614     ,4.6     
CN4822900000000,48,229,"Hudspeth County, TX",2015,,"1,280     ","1,208     ",72     ,5.6     
CN4823100000000,48,231,"Hunt County, TX",2015,,"38,873     ","37,040     ","1,833     ",4.7     
CN4823300000000,48,233,"Hutchinson County, TX",2015,,"9,789     ","9,358     ",431     ,4.4     
CN4823500000000,48,235,"Irion County, TX",2015,,799     ,770     ,29     ,3.6     
CN4823700000000,48,237,"Jack County, TX",2015,,"4,076     ","3,904     ",172     ,4.2     
CN4823900000000,48,239,"Jackson County, TX",2015,,"7,362     ","7,086     ",276     ,3.7     
CN4824100000000,48,241,"Jasper County, TX",2015,,"13,866     ","12,831     ","1,035     ",7.5     
CN4824300000000,48,243,"Jeff Davis County, TX",2015,,"1,079     ","1,044     ",35     ,3.2     
CN4824500000000,48,245,"Jefferson County, TX",2015,,"107,873     ","100,367     ","7,506     ",7.0     
CN4824700000000,48,247,"Jim Hogg County, TX",2015,,"2,026     ","1,880     ",146     ,7.2     
CN4824900000000,48,249,"Jim Wells County, TX",2015,,"19,203     ","17,688     ","1,515     ",7.9     
CN4825100000000,48,251,"Johnson County, TX",2015,,"74,229     ","70,974     ","3,255     ",4.4     
CN4825300000000,48,253,"Jones County, TX",2015,,"5,663     ","5,353     ",310     ,5.5     
CN4825500000000,48,255,"Karnes County, TX",2015,,"6,421     ","6,150     ",271     ,4.2     
CN4825700000000,48,257,"Kaufman County, TX",2015,,"55,017     ","52,780     ","2,237     ",4.1     
CN4825900000000,48,259,"Kendall County, TX",2015,,"19,145     ","18,518     ",627     ,3.3     
CN4826100000000,48,261,"Kenedy County, TX",2015,,282     ,273     ,9     ,3.2     
CN4826300000000,48,263,"Kent County, TX",2015,,497     ,484     ,13     ,2.6     
CN4826500000000,48,265,"Kerr County, TX",2015,,"21,163     ","20,386     ",777     ,3.7     
CN4826700000000,48,267,"Kimble County, TX",2015,,"1,998     ","1,926     ",72     ,3.6     
CN4826900000000,48,269,"King County, TX",2015,,200     ,193     ,7     ,3.5     
CN4827100000000,48,271,"Kinney County, TX",2015,,"1,184     ","1,109     ",75     ,6.3     
CN4827300000000,48,273,"Kleberg County, TX",2015,,"14,385     ","13,537     ",848     ,5.9     
CN4827500000000,48,275,"Knox County, TX",2015,,"1,680     ","1,617     ",63     ,3.8     
CN4827700000000,48,277,"Lamar County, TX",2015,,"22,164     ","21,107     ","1,057     ",4.8     
CN4827900000000,48,279,"Lamb County, TX",2015,,"5,504     ","5,013     ",491     ,8.9     
CN4828100000000,48,281,"Lampasas County, TX",2015,,"9,048     ","8,651     ",397     ,4.4     
CN4828300000000,48,283,"La Salle County, TX",2015,,"4,265     ","4,088     ",177     ,4.2     
CN4828500000000,48,285,"Lavaca County, TX",2015,,"8,798     ","8,465     ",333     ,3.8     
CN4828700000000,48,287,"Lee County, TX",2015,,"9,294     ","8,964     ",330     ,3.6     
CN4828900000000,48,289,"Leon County, TX",2015,,"6,927     ","6,558     ",369     ,5.3     
CN4829100000000,48,291,"Liberty County, TX",2015,,"30,920     ","28,789     ","2,131     ",6.9     
CN4829300000000,48,293,"Limestone County, TX",2015,,"8,572     ","8,143     ",429     ,5.0     
CN4829500000000,48,295,"Lipscomb County, TX",2015,,"1,723     ","1,656     ",67     ,3.9     
CN4829700000000,48,297,"Live Oak County, TX",2015,,"5,885     ","5,649     ",236     ,4.0     
CN4829900000000,48,299,"Llano County, TX",2015,,"8,142     ","7,797     ",345     ,4.2     
CN4830100000000,48,301,"Loving County, TX",2015,,77     ,73     ,4     ,5.2     
CN4830300000000,48,303,"Lubbock County, TX",2015,,"149,461     ","144,381     ","5,080     ",3.4     
CN4830500000000,48,305,"Lynn County, TX",2015,,"2,760     ","2,649     ",111     ,4.0     
CN4830700000000,48,307,"McCulloch County, TX",2015,,"3,920     ","3,732     ",188     ,4.8     
CN4830900000000,48,309,"McLennan County, TX",2015,,"112,473     ","107,905     ","4,568     ",4.1     
CN4831100000000,48,311,"McMullen County, TX",2015,,968     ,948     ,20     ,2.1     
CN4831300000000,48,313,"Madison County, TX",2015,,"5,112     ","4,893     ",219     ,4.3     
CN4831500000000,48,315,"Marion County, TX",2015,,"4,410     ","4,124     ",286     ,6.5     
CN4831700000000,48,317,"Martin County, TX",2015,,"2,581     ","2,491     ",90     ,3.5     
CN4831900000000,48,319,"Mason County, TX",2015,,"1,802     ","1,733     ",69     ,3.8     
CN4832100000000,48,321,"Matagorda County, TX",2015,,"17,163     ","16,007     ","1,156     ",6.7     
CN4832300000000,48,323,"Maverick County, TX",2015,,"23,622     ","21,109     ","2,513     ",10.6     
CN4832500000000,48,325,"Medina County, TX",2015,,"20,406     ","19,515     ",891     ,4.4     
CN4832700000000,48,327,"Menard County, TX",2015,,856     ,812     ,44     ,5.1     
CN4832900000000,48,329,"Midland County, TX",2015,,"88,310     ","85,257     ","3,053     ",3.5     
CN4833100000000,48,331,"Milam County, TX",2015,,"10,112     ","9,583     ",529     ,5.2     
CN4833300000000,48,333,"Mills County, TX",2015,,"1,988     ","1,915     ",73     ,3.7     
CN4833500000000,48,335,"Mitchell County, TX",2015,,"2,742     ","2,588     ",154     ,5.6     
CN4833700000000,48,337,"Montague County, TX",2015,,"9,696     ","9,285     ",411     ,4.2     
CN4833900000000,48,339,"Montgomery County, TX",2015,,"258,004     ","247,065     ","10,939     ",4.2     
CN4834100000000,48,341,"Moore County, TX",2015,,"11,102     ","10,756     ",346     ,3.1     
CN4834300000000,48,343,"Morris County, TX",2015,,"5,309     ","4,843     ",466     ,8.8     
CN4834500000000,48,345,"Motley County, TX",2015,,492     ,475     ,17     ,3.5     
CN4834700000000,48,347,"Nacogdoches County, TX",2015,,"28,107     ","26,789     ","1,318     ",4.7     
CN4834900000000,48,349,"Navarro County, TX",2015,,"22,868     ","21,908     ",960     ,4.2     
CN4835100000000,48,351,"Newton County, TX",2015,,"5,363     ","4,960     ",403     ,7.5     
CN4835300000000,48,353,"Nolan County, TX",2015,,"6,907     ","6,628     ",279     ,4.0     
CN4835500000000,48,355,"Nueces County, TX",2015,,"165,671     ","157,500     ","8,171     ",4.9     
CN4835700000000,48,357,"Ochiltree County, TX",2015,,"5,268     ","5,044     ",224     ,4.3     
CN4835900000000,48,359,"Oldham County, TX",2015,,913     ,886     ,27     ,3.0     
CN4836100000000,48,361,"Orange County, TX",2015,,"37,152     ","34,727     ","2,425     ",6.5     
CN4836300000000,48,363,"Palo Pinto County, TX",2015,,"13,156     ","12,472     ",684     ,5.2     
CN4836500000000,48,365,"Panola County, TX",2015,,"11,560     ","10,957     ",603     ,5.2     
CN4836700000000,48,367,"Parker County, TX",2015,,"59,517     ","57,048     ","2,469     ",4.1     
CN4836900000000,48,369,"Parmer County, TX",2015,,"4,964     ","4,847     ",117     ,2.4     
CN4837100000000,48,371,"Pecos County, TX",2015,,"6,860     ","6,506     ",354     ,5.2     
CN4837300000000,48,373,"Polk County, TX",2015,,"17,026     ","15,996     ","1,030     ",6.0     
CN4837500000000,48,375,"Potter County, TX",2015,,"56,208     ","54,338     ","1,870     ",3.3     
CN4837700000000,48,377,"Presidio County, TX",2015,,"3,113     ","2,782     ",331     ,10.6     
CN4837900000000,48,379,"Rains County, TX",2015,,"5,407     ","5,161     ",246     ,4.5     
CN4838100000000,48,381,"Randall County, TX",2015,,"69,033     ","67,037     ","1,996     ",2.9     
CN4838300000000,48,383,"Reagan County, TX",2015,,"1,927     ","1,840     ",87     ,4.5     
CN4838500000000,48,385,"Real County, TX",2015,,"1,062     ","1,008     ",54     ,5.1     
CN4838700000000,48,387,"Red River County, TX",2015,,"4,905     ","4,597     ",308     ,6.3     
CN4838900000000,48,389,"Reeves County, TX",2015,,"5,674     ","5,402     ",272     ,4.8     
CN4839100000000,48,391,"Refugio County, TX",2015,,"3,303     ","3,128     ",175     ,5.3     
CN4839300000000,48,393,"Roberts County, TX",2015,,455     ,437     ,18     ,4.0     
CN4839500000000,48,395,"Robertson County, TX",2015,,"7,242     ","6,897     ",345     ,4.8     
CN4839700000000,48,397,"Rockwall County, TX",2015,,"44,862     ","43,181     ","1,681     ",3.7     
CN4839900000000,48,399,"Runnels County, TX",2015,,"4,667     ","4,494     ",173     ,3.7     
CN4840100000000,48,401,"Rusk County, TX",2015,,"22,825     ","21,740     ","1,085     ",4.8     
CN4840300000000,48,403,"Sabine County, TX",2015,,"3,498     ","3,173     ",325     ,9.3     
CN4840500000000,48,405,"San Augustine County, TX",2015,,"2,796     ","2,543     ",253     ,9.0     
CN4840700000000,48,407,"San Jacinto County, TX",2015,,"11,281     ","10,649     ",632     ,5.6     
CN4840900000000,48,409,"San Patricio County, TX",2015,,"30,206     ","28,240     ","1,966     ",6.5     
CN4841100000000,48,411,"San Saba County, TX",2015,,"2,244     ","2,162     ",82     ,3.7     
CN4841300000000,48,413,"Schleicher County, TX",2015,,"1,500     ","1,421     ",79     ,5.3     
CN4841500000000,48,415,"Scurry County, TX",2015,,"8,161     ","7,823     ",338     ,4.1     
CN4841700000000,48,417,"Shackelford County, TX",2015,,"2,081     ","2,022     ",59     ,2.8     
CN4841900000000,48,419,"Shelby County, TX",2015,,"11,368     ","10,771     ",597     ,5.3     
CN4842100000000,48,421,"Sherman County, TX",2015,,"1,419     ","1,380     ",39     ,2.7     
CN4842300000000,48,423,"Smith County, TX",2015,,"103,648     ","99,018     ","4,630     ",4.5     
CN4842500000000,48,425,"Somervell County, TX",2015,,"4,107     ","3,901     ",206     ,5.0     
CN4842700000000,48,427,"Starr County, TX",2015,,"25,855     ","22,376     ","3,479     ",13.5     
CN4842900000000,48,429,"Stephens County, TX",2015,,"4,104     ","3,932     ",172     ,4.2     
CN4843100000000,48,431,"Sterling County, TX",2015,,746     ,721     ,25     ,3.4     
CN4843300000000,48,433,"Stonewall County, TX",2015,,662     ,633     ,29     ,4.4     
CN4843500000000,48,435,"Sutton County, TX",2015,,"1,718     ","1,614     ",104     ,6.1     
CN4843700000000,48,437,"Swisher County, TX",2015,,"2,730     ","2,600     ",130     ,4.8     
CN4843900000000,48,439,"Tarrant County, TX",2015,,"990,682     ","949,513     ","41,169     ",4.2     
CN4844100000000,48,441,"Taylor County, TX",2015,,"63,301     ","60,982     ","2,319     ",3.7     
CN4844300000000,48,443,"Terrell County, TX",2015,,434     ,413     ,21     ,4.8     
CN4844500000000,48,445,"Terry County, TX",2015,,"5,398     ","5,146     ",252     ,4.7     
CN4844700000000,48,447,"Throckmorton County, TX",2015,,780     ,755     ,25     ,3.2     
CN4844900000000,48,449,"Titus County, TX",2015,,"12,728     ","11,993     ",735     ,5.8     
CN4845100000000,48,451,"Tom Green County, TX",2015,,"54,503     ","52,270     ","2,233     ",4.1     
CN4845300000000,48,453,"Travis County, TX",2015,,"655,166     ","633,703     ","21,463     ",3.3     
CN4845500000000,48,455,"Trinity County, TX",2015,,"5,477     ","5,155     ",322     ,5.9     
CN4845700000000,48,457,"Tyler County, TX",2015,,"7,361     ","6,846     ",515     ,7.0     
CN4845900000000,48,459,"Upshur County, TX",2015,,"17,961     ","17,019     ",942     ,5.2     
CN4846100000000,48,461,"Upton County, TX",2015,,"1,783     ","1,713     ",70     ,3.9     
CN4846300000000,48,463,"Uvalde County, TX",2015,,"11,671     ","11,084     ",587     ,5.0     
CN4846500000000,48,465,"Val Verde County, TX",2015,,"19,556     ","18,383     ","1,173     ",6.0     
CN4846700000000,48,467,"Van Zandt County, TX",2015,,"24,191     ","23,105     ","1,086     ",4.5     
CN4846900000000,48,469,"Victoria County, TX",2015,,"45,297     ","43,402     ","1,895     ",4.2     
CN4847100000000,48,471,"Walker County, TX",2015,,"22,959     ","21,799     ","1,160     ",5.1     
CN4847300000000,48,473,"Waller County, TX",2015,,"21,643     ","20,606     ","1,037     ",4.8     
CN4847500000000,48,475,"Ward County, TX",2015,,"5,908     ","5,655     ",253     ,4.3     
CN4847700000000,48,477,"Washington County, TX",2015,,"15,347     ","14,617     ",730     ,4.8     
CN4847900000000,48,479,"Webb County, TX",2015,,"111,696     ","106,415     ","5,281     ",4.7     
CN4848100000000,48,481,"Wharton County, TX",2015,,"21,213     ","20,278     ",935     ,4.4     
CN4848300000000,48,483,"Wheeler County, TX",2015,,"2,819     ","2,710     ",109     ,3.9     
CN4848500000000,48,485,"Wichita County, TX",2015,,"55,280     ","52,914     ","2,366     ",4.3     
CN4848700000000,48,487,"Wilbarger County, TX",2015,,"5,105     ","4,859     ",246     ,4.8     
CN4848900000000,48,489,"Willacy County, TX",2015,,"6,741     ","5,863     ",878     ,13.0     
CN4849100000000,48,491,"Williamson County, TX",2015,,"263,790     ","254,693     ","9,097     ",3.4     
CN4849300000000,48,493,"Wilson County, TX",2015,,"22,955     ","22,085     ",870     ,3.8     
CN4849500000000,48,495,"Winkler County, TX",2015,,"3,100     ","2,924     ",176     ,5.7     
CN4849700000000,48,497,"Wise County, TX",2015,,"28,650     ","27,323     ","1,327     ",4.6     
CN4849900000000,48,499,"Wood County, TX",2015,,"16,746     ","15,860     ",886     ,5.3     
CN4850100000000,48,501,"Yoakum County, TX",2015,,"4,043     ","3,891     ",152     ,3.8     
CN4850300000000,48,503,"Young County, TX",2015,,"8,462     ","8,102     ",360     ,4.3     
CN4850500000000,48,505,"Zapata County, TX",2015,,"6,185     ","5,713     ",472     ,7.6     
CN4850700000000,48,507,"Zavala County, TX",2015,,"3,804     ","3,379     ",425     ,11.2     
CN4900100000000,49,001,"Beaver County, UT",2015,,"3,123     ","3,005     ",118     ,3.8     
CN4900300000000,49,003,"Box Elder County, UT",2015,,"24,030     ","23,142     ",888     ,3.7     
CN4900500000000,49,005,"Cache County, UT",2015,,"60,175     ","58,330     ","1,845     ",3.1     
CN4900700000000,49,007,"Carbon County, UT",2015,,"8,729     ","8,232     ",497     ,5.7     
CN4900900000000,49,009,"Daggett County, UT",2015,,468     ,446     ,22     ,4.7     
CN4901100000000,49,011,"Davis County, UT",2015,,"160,321     ","154,896     ","5,425     ",3.4     
CN4901300000000,49,013,"Duchesne County, UT",2015,,"8,827     ","8,162     ",665     ,7.5     
CN4901500000000,49,015,"Emery County, UT",2015,,"4,413     ","4,145     ",268     ,6.1     
CN4901700000000,49,017,"Garfield County, UT",2015,,"2,762     ","2,515     ",247     ,8.9     
CN4901900000000,49,019,"Grand County, UT",2015,,"5,624     ","5,282     ",342     ,6.1     
CN4902100000000,49,021,"Iron County, UT",2015,,"20,376     ","19,470     ",906     ,4.4     
CN4902300000000,49,023,"Juab County, UT",2015,,"4,949     ","4,753     ",196     ,4.0     
CN4902500000000,49,025,"Kane County, UT",2015,,"3,634     ","3,473     ",161     ,4.4     
CN4902700000000,49,027,"Millard County, UT",2015,,"6,138     ","5,923     ",215     ,3.5     
CN4902900000000,49,029,"Morgan County, UT",2015,,"4,939     ","4,785     ",154     ,3.1     
CN4903100000000,49,031,"Piute County, UT",2015,,466     ,436     ,30     ,6.4     
CN4903300000000,49,033,"Rich County, UT",2015,,"1,048     ","1,010     ",38     ,3.6     
CN4903500000000,49,035,"Salt Lake County, UT",2015,,"586,753     ","566,890     ","19,863     ",3.4     
CN4903700000000,49,037,"San Juan County, UT",2015,,"5,730     ","5,278     ",452     ,7.9     
CN4903900000000,49,039,"Sanpete County, UT",2015,,"11,443     ","10,970     ",473     ,4.1     
CN4904100000000,49,041,"Sevier County, UT",2015,,"9,532     ","9,107     ",425     ,4.5     
CN4904300000000,49,043,"Summit County, UT",2015,,"23,120     ","22,355     ",765     ,3.3     
CN4904500000000,49,045,"Tooele County, UT",2015,,"29,601     ","28,374     ","1,227     ",4.1     
CN4904700000000,49,047,"Uintah County, UT",2015,,"15,339     ","14,295     ","1,044     ",6.8     
CN4904900000000,49,049,"Utah County, UT",2015,,"266,645     ","257,951     ","8,694     ",3.3     
CN4905100000000,49,051,"Wasatch County, UT",2015,,"13,288     ","12,821     ",467     ,3.5     
CN4905300000000,49,053,"Washington County, UT",2015,,"63,800     ","61,197     ","2,603     ",4.1     
CN4905500000000,49,055,"Wayne County, UT",2015,,"1,417     ","1,288     ",129     ,9.1     
CN4905700000000,49,057,"Weber County, UT",2015,,"117,485     ","112,666     ","4,819     ",4.1     
CN5000100000000,50,001,"Addison County, VT",2015,,"20,682     ","19,964     ",718     ,3.5     
CN5000300000000,50,003,"Bennington County, VT",2015,,"18,565     ","17,782     ",783     ,4.2     
CN5000500000000,50,005,"Caledonia County, VT",2015,,"15,073     ","14,370     ",703     ,4.7     
